body,created_at,rate,product_name,user_name,label,positive_prob
فعلا که تو این چند روز خوب بود ه و راضی کننده ,13 آبان 1404,5.0,گوشی موبایل سامسونگ مدل Galaxy S25 FE دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام,وحید محمدیان,مثبت,0.8807970779778825
من A56 داشتم،با اینکه شاید خیلیا فکر کنن فرقی نداره،اما همین Galaxy AI که این داره واقعا ارزشش خیلی بیشتر میشه،خوش دست تره و شارژم خوب نگه میداره،دوربینشم که نیاز به تعریف نداره،درکل یک موبایل درحد پرچمدار دستتون میگیرید.,13 آبان 1404,5.0,گوشی موبایل سامسونگ مدل Galaxy S25 FE دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام,کاربر دیجی‌کالا,مثبت,0.7310585786300049
داغی نسبت به نسخه قبل کم تر شده شارژ تفاوت آنچنانی نکرده پردازنده با اینکه برای دو سال پیش ولی جوابه گوشی سبک تر و خوش دست تر شده صفحه نمایشم ltpo نیست دوربینم فرقی نکرده فقط سلفیش بهتر شده خلاصه باگ های سری قبل سعی کرده درست کنه ,13 آبان 1404,5.0,گوشی موبایل سامسونگ مدل Galaxy S25 FE دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام,امیرحسین علی زاده,مثبت,0.5
"یک گوشی با امکانات بسیار خوب و منطقی برای استفاده روزانه

درود بر همگی
من رضایت خودم رو نسبت به گوشی اعلام میکنم
بهتر از اون چیزی هست که متصور میشدم.",13 آبان 1404,5.0,گوشی موبایل سامسونگ مدل Galaxy S25 FE دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام,کاربر دیجی‌کالا,مثبت,0.7310585786300049
"خیلی وزنش کمه،یکم زود داغ میکنه،در کل انتظار ی گوشی پرقدرت تری داشتم،برای کارهای معمولی بد نیست،
صفحه نمایشش خوبه",13 آبان 1404,3.0,گوشی موبایل سامسونگ مدل Galaxy S25 FE دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام,کاربر دیجی‌کالا,مثبت,0.5
عالی بود,13 آبان 1404,5.0,گوشی موبایل سامسونگ مدل Galaxy S25 FE دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام,کاربر دیجی‌کالا,مثبت,0.7310585786300049
بسیار عالی گوشی خوب به روز و با کیفیت،دوربین خوب و با کیفیت باتری به نسبت s24 fe بهتر شده ,12 آبان 1404,4.0,گوشی موبایل سامسونگ مدل Galaxy S25 FE دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام,صادق صفری,مثبت,0.9525741268224334
"سلام
بعد از 11روز استفاده از گوشی باید بگم که از انتخابم بسیار راضی ام،شارژ باطری عالی،دوربین عالی",12 آبان 1404,5.0,گوشی موبایل سامسونگ مدل Galaxy S25 FE دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام,شهناز احمدی گرده,مثبت,0.8807970779778825
"سلام 
سرعت شارژ و نگهداری خیلی خوبه به نظرم
البته من خیلی اهل بازی نیستم اما اینترنت دایم روشن و ...
کیفیت دوربینش عالیه زوم فوق العاده ای داره 
در کل راضی هستم",12 آبان 1404,5.0,گوشی موبایل سامسونگ مدل Galaxy S25 FE دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام,سیدعلی حبیب زاده کوزانی,مثبت,0.9820137900379085
کابل شارژر تعویض شده ,12 آبان 1404,5.0,گوشی موبایل سامسونگ مدل Galaxy S25 FE دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام,عباس بالوئی,مثبت,0.5
مثل همیشه اگه فروشنده دیجی کالا باشه با اطمینان میشه خرید مرد ,12 آبان 1404,5.0,گوشی موبایل سامسونگ مدل Galaxy S25 FE دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام,کاربر دیجی‌کالا,مثبت,0.5
"اگر درطول روز بیشتر از ۲ ساعت با موبایل گیم بازی میکنید این موبایل نخرید 

اما اگر استفاده روزمره دارید :
دوربینش درعمل با آیفون ۱۴ پرو مقایسه های متعدد کردم ، تقریبا هیچ فرق قابل تشخیصی ندیدم ، منظورم اینکه دوربینش خوبه واقعا -- مدل های پرچم دار مثل اولترا و ... فقط درسناریو هایی مثل فیلم برداری و عکاسی در شب یا زوم خیلی بهتر عمل میکنن و در ۷۰ درصد مواقع دوربین همین موبایل هم واقعا خوبه

باتریش یکروز کامل جواب میده و در یک ساعت صفر تا صد شارژ میشه که درعمل بخوام بگم تا حالا حس بیشارژی بهم نداده و هروقت برش داشتم شارژ داشته 

برای گیمینگ کوتاه مدت مثلا تو مترو یا توراه، سنگین ترین گیم هارو روی تنظیمات بالا براحتی اجرا میکنه و هیچ کمبودی ندیدم

در مولتی تسکینگ و گشتن توی اینستاگرام ، یوتوب و صدتا آپ  دیگه کاملا بی نقص و روونه 

نمایشگر حاشیه کمی داره و حس خوب میده، طراحیش و جنس بدنش حس خوب میده

موبایل داغی هست مثل همه گوشی‌های سری fe و کلا پیش نمیاد حس کنید گوشی دستتون رو خنک میکنه ، کلا یا ولرمه،یا داغه که البته آزار دهنده نبوده تا الان



",12 آبان 1404,5.0,گوشی موبایل سامسونگ مدل Galaxy S25 FE دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام,امیرعباس فتح اللهی,مثبت,0.5
"سلام
ازسایت همتا پیام مبنی بر دستگاه زیر قانونی است ولی فعالسازی نشدخ.کدفعال سازی را از فروشنده دریافت وبا شماره گیری *777#فعال سازی کنید 
در غیر این صورت از تاریخ1404/08/21 سرویس نخواهدگرفت
لطفا راهنمای نمائید",12 آبان 1404,2.0,گوشی موبایل سامسونگ مدل Galaxy S25 FE دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام,علی اصغر تقوی نژاد دینان,مثبت,0.5
"سلام
گوشی خیلی خوبی هست و از بابت پلمپ بودن ، من از هوشمند پردازان ژیوان گرفتم که واقعا عالی بود و جای هیچ نگرانی نداشت و کد فعالسازی هم روی خود دستگاه بود؛خود گوشی هم که واقعا سری اس هستش و نیاز به تعریف نداره.",11 آبان 1404,5.0,گوشی موبایل سامسونگ مدل Galaxy S25 FE دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام,کاربر دیجی‌کالا,مثبت,0.7310585786300049
سامسونگ اس ۲۵ اف ای  دوربین بهتری نسبت به اس۲۴ اف ای دارد و اینکه درب پشت گوشی  ضد خش هست,11 آبان 1404,5.0,گوشی موبایل سامسونگ مدل Galaxy S25 FE دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام,سعید امینی,مثبت,0.5
"فوق‌العادست
دوستانی که میگن ارزش خرید نداره توجه کنن که 2 سال آبدیت نرم افزاری بیشتری میگیره چون با One UI 8 عرضه شده، در صورتی که S24 Fe با نسخه 6 عرضه شده بود
سرعت شارژ و نگهداری شارژ بهتر شده نسبت به نسل قبل
اسپیکرا عالیه
دوربین مثل نسل قبله یکم بهتر شده
طراحی واقعا خوش دست تر شده (باریک تر و سبک تر)
انیمیشن ها و روون بودن سیستم عامل نسبت به میان رده ها مثل A56 بهتره و روون تره
با اختلاف قیمت 10 تومن نسبت به نسل قبل به نظرم ارزش خرید داره و حتما خریدشو پیشنهاد میکنم
راهنمایی برای کسانی که بین A56 و S25 fe موندن:
ببینید خب واضحه که S25 FE از هر لحاظ به جز باتری بهتره (باتریشون تقریبا یکیه)
 اگه گوشی A56 براتون 4 سال عمر کنه
گوشی S25 Fe براتون 6 سال کار میکنه
یعنی در هر صورت هر کدوم سالی 10 میلیون میوفته
به نظرم اگه پولشو دارید S25FE رو انتخاب کنید
در غیر این صورت A56 هم خیلی عالیه

و اینکه اگه بین S24FE و S25 FE موندین
در صورتی که اختلاف قیمتش حدود 10 تومن یا کمتر بود
مدل S25 Fe رو بگیرید",11 آبان 1404,5.0,گوشی موبایل سامسونگ مدل Galaxy S25 FE دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام,محمدرضا گنجعلی,مثبت,0.7310585786300049
گوشی یکروز هم کار نکرد و ریست میشد,11 آبان 1404,1.0,گوشی موبایل سامسونگ مدل Galaxy S25 FE دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام,محسن ریحانی,مثبت,0.5
بشدت خوش دست و خوش ساخته و سرعت پردازش بسیااااااار بالایی داره من تواین تاریخ 62 تومن گرفتم. بنظرم ارزش خرید داره و در مقایسه با S24 FE یکم نه خییییییلی بهتره اگه مشکلی با هزینه ندارید بین این دوتا S25 رو انتخاب کنید پشیمون نمیشید..,11 آبان 1404,5.0,گوشی موبایل سامسونگ مدل Galaxy S25 FE دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام,مهدی موسوی,منفی,0.11920292202211755
"جنس بدنه خیلی خوبی دارد و وقتی توی دست میگیری احساس اینکه یک کالای اصلی خریدی را بهت میده - رنگ سورمه ایش از چیزی که توی عکس هست قشنگتر هست
صفحه نمایش واقعا با کیفیت هست و قابل مقایسه با گوشی سری A  که قبلا داشتم نیست.",10 آبان 1404,5.0,گوشی موبایل سامسونگ مدل Galaxy S25 FE دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام,کاربر دیجی‌کالا,مثبت,0.8807970779778825
"این نوع گوشی خیلی عالیه
چه از نظر سخت افزاری چه از نظر نرم افزاری
حتما برای کسانی ک توان مالیبو دارن توصیه میکنم",12 آبان 1404,0.0,گوشی موبایل سامسونگ مدل Galaxy S25 Ultra دو سیم کارت ظرفیت 512 گیگابایت و رم 12 گیگابایت - پک ویتنام,کاربر دیجی‌کالا,مثبت,0.7310585786300049
خیلی گوشیه خوبیه,10 آبان 1404,0.0,گوشی موبایل سامسونگ مدل Galaxy S25 Ultra دو سیم کارت ظرفیت 512 گیگابایت و رم 12 گیگابایت - پک ویتنام,کاربر دیجی‌کالا,مثبت,0.7310585786300049
"بسیار گوشی با کیفیت و خوش دستی است.
من خریدم ۱۵۲ میلیون... 
برای من نسخه امارات بود از دیجی کالا گرفتم و به راحتی هم ریجستری شد",3 آبان 1404,5.0,گوشی موبایل سامسونگ مدل Galaxy S25 Ultra دو سیم کارت ظرفیت 512 گیگابایت و رم 12 گیگابایت - پک ویتنام,کاربر دیجی‌کالا,مثبت,0.7310585786300049
